name,company,city,salary,exp,edu,details
手游C++服务端开发工程师,菲音游戏,广州,8-15K,1-3年,大专,"岗位职责：
1、负责游戏功能系统的服务端开发工作；
2、协助系统架构师对服务器程序进行架构分析和软件设计，并完成相应的文档；
3、主动跟进与处理所负责模块的bug；
4、按时完成上级主管交予的各项任务；
5、不断学习与研究最新的技术。
任职要求：
1.本科或以上学历;
2.熟悉C/C++,了解网络编程,熟悉Linux epoll编程, 1年以上在实际项目中使用C/C++的经验;
3.熟悉各种算法和数据结构，熟悉使用STL，了解模板的应用；
4.熟悉常用的数据库编程，熟悉MySql尤佳;
5.有良好的时间管理能力、学习能力强，责任心强，工作积极主动，并具有动手能力强、有探索精神、热爱互联网游戏行业。
                            "
高级C++开发工程师,趣丸,广州,20-40K,5-10年,本科,"岗位职责：
1. 参与公司C/C++基础平台的优化、开发和维护；
2. 参与公司公共服务部件及共享组件的设计、开发和维护；
3. 负责服务器端技术难题的分析、定位和解决。
任职要求：
1. 本科学历，计算机相关专业，扎实c/c++语言基础，３年以上开发经验；
２.熟悉　Linux 编程环境，熟悉常用的网络/并发编程技术；
３.数据库基础扎实，熟悉 mysql 应用开发；
４.了解 nosql 技术，能熟练使用 redis/mongodb/elasticsearch 一种以上的开发；
5. 有分布式、大容量系统开发经验、了解RPC/MQ等技术者优先；
6. 良好的团队协作能力，积极主动、责任心强；较强的学习能力、分析问题和解决问题能力。
                            "
C++软件开发中（高）级工程师,宝吉网络,广州,10-15K,3-5年,大专,"1、参与2D/3D内核\引擎构建、维护；
2、根据需求，负责架构设计、模块设计、UI设计、编码等相关工作。
3、负责基于C++/Qt跨平台pc客户端的开发，应用的底层SDK对接等。
任职条件：
1、两年以上Qt全职开发和Qt跨平台经验；
2、精通C/C++语言，三年以上C++开发经验，具有良好的软件开发基础；
3、良好的学习、沟通能力和求知精神，较强的责任心和团队合作意识。
4、本科或以上学历
加分项：
1、有计算机图形学基础优先；
2、精通opengl或Direct3D编程者优先
3、了解3D建模软件（例如Maya，3DS Max, Blender）的使用，熟悉常用的3D模型格式者优先
4、熟悉多线程编程，多核编程；熟悉CUDA技术平台者优先
                            "
C++开发工程师,航安云创,广州,10-15K,1-3年,本科,"岗位职责：
1，负责视频监控平台客户端插件的开发与维护
2，负责流媒体服务器的开发与维护
3，负责设计文档编写
4，负责解决项目中遇到的技术问题
岗位要求：
1，2年以上软件开发经验 ，本科以上学历，计算机等相关专业；
2，精通C/C++语言，精通多线程、多进程、内存共享等；
3，具有HTTP网络协议、SOCKET方面的开发经验；
4，熟练Oracle\mySQL等数据库开发技术及相关工具；
5，熟悉H.264、ONVIF、RTSP 、SIP、GB/T 28181等音视频技术协议，熟悉HTTP、sTCP/UDP、RTP、RTCP等流媒体网络传输协议；
6，熟悉主要的音视频开源库如：FFMPEG、OPENCV；
7，对工作认真负责，且具有较强的团队合作精神及较强的学习能力，并且能够承受压力、能够服从公司安排。
                            "
c++软件开发工程师,广东汇卡商务服务公司,广州,15-25K,3-5年,本科,"工作职责：　
1.从0开始搭建Linux分布式服务器包括搭建dns负载均衡服务器，项目后台服务器，数据库主备服务器。期间主导CRM项目后台服务器的框架设计开发，设计中采用基于epoll 模型的网络高并发，修改ORM odb 源码。
2. 跟客户沟通服务器业务功能，并编写设计接口、协议开发文档，采用敏捷开发模式实现项目安全上线，同时保证了线上项目的稳定性。
?
任职要求：　　　　　　　　　　　　　　　
1、精通lua、c++；熟悉各种网络通讯协议，熟悉Socket、TCP/IP编程、linux；
2、熟悉金融系统常见通讯协议，如 8583,json,xml等；
3、熟悉数据库开发，熟悉mysql；
4、有银行前置从业经验优先;
5、本科或以上学历，3年以上服务器开发经验；
6、良好的沟通能力，高度的工作责任心和敬业精神，吃苦耐劳并能承受较大的工作压力；
7、思维严谨，逻辑清晰，口头表达能力强。
                            "
C++高级开发工程师,广州夺标,广州,15-30K,3-5年,本科,"岗位职责及任职要求：
1、制作虚拟货币（BTC、ETH、LTC等）钱包对接交易平台的充值和提币方案
2、对BTC源码进行二次开发
                            "
棋牌开发C++服务端（网狐）,熠鑫软件,广州,15-20K,1-3年,大专,"岗位职责：
1、维护和研发基于网狐框架的游戏服务器；
2、研究项目技术细节，进行系统框架和核心模块的详细设计；
3、编写核心代码，对单独功能模块、游戏进行整合及优化；
4、负责网狐平台搭建，基于网狐平台的二次开发、上线、调优和维护；
5、负责解决项目开发过程中的技术难题。
任职要求：
1、精通C/C++语言，1到2年C++开发经验；
2、精通面向对象系统设计与开发，常用数据结构和算法，具有较强的学习能力及排除bug能力；
3、熟悉C++多线程编程；
4、熟悉Windows的消息机制、类库、以及界面类库的扩展；
5、熟练掌握SOCKET编程及TCP/IP协议；
6、熟悉SQL SERVER数据库应用，熟悉ADO编程；
7、熟悉网狐游戏框架，1年以上棋牌开发经验者优先；
8、熟悉win32 api 开发工具。
                            "
c++服务端,米娅游戏,广州,15-25K,5-10年,本科,"岗位职责：
负责服务器的功能模块开发。
要求：
1. 有使用c、c++开发经验，熟悉 skynet 开发游戏的经验（至少参与1个以上类似框架项目）
2.三年左右游戏服务端工作经验
3.性能开朗，有责任心，有学习精神，对于代码质量有自我要求
4.计算机相关专业毕业生
                            "
C++客户端开发工程师,广州壹零软件,广州,12-18K,3-5年,大专,"职责
1、负责window pc客户端产品的开发；
2、对产品人员提出的需求进行快速支持；
3、分析程序代码，解决问题
任职要求
1、大专以上学历，计算机相关专业；
2、有3年以上window开发经验；熟悉Windows消息机制，精通Windows程序设计；
3、精通C/C++,熟悉TCP/IP,HTTP等网络协议；
4、熟悉mfc框架，directUI或其它第三方开源界面库
5、有脚本语言开发经验优先，熟悉javascript、lua脚本优先
6、有创造力，具备良好的沟通能力和团队合作精神。
福利待遇：
1.带薪假期：享受国家法定节假日、婚假、产假（陪）、病假、丧假、年假等；
2.五险一金：公司按国家和广州市有关规定，为正式员工购买社会保险（养老、生育、医疗、失业、重疾 ）与住房公积金；
3.薪资调整计划：公司全体员工每年均可参与公司年度固定薪资调整；
4.节日祝贺：在端午节、中秋节、春节等节日，公司向正式员工发放节日贺金或礼品；
5.带薪年假：员工每年都享有固定带薪年假；
6.员工体检：每年公司组织全体员工免费体检；
7.活动：每月组织一次文体活动；
9.公司旅游：根据公司运营情况和收益决定旅游。
8.年底有丰厚奖金
                            "
C++开发工程师(广州，高级),鼎甲科技,广州,10-20K,3-5年,本科,"岗位职责:&nbsp;
1.Linux 平台下 C++ 服务端后台程序设计和开发；
2.涉及操作系统、文件系统、数据库访问，网络传输；
3.Windows、Unix 平台的移植和适配。
任职要求：&nbsp;
1.本科以上，2年以上C++开发经验，英语4级以上，有良好的专业英语读写能力；
2.熟练掌握 C++、网络编程，熟悉 Linux/gcc 环境开发；
3.熟悉 ACE、boost 等开源项目者优先；
4.熟悉 Oracle、SQL Server、MySQL、PostgreSQL 等数据库底层架构者优先；
5.有备份存储相关研发经验者优先。
                            "
游戏开发程序员（C++服务端）,网龙网络公司,广州,15-30K,1-3年,本科,"工作内容
1、编码：根据需求文档和系统设计，使用不同开发软件及相应编程规范，在要求的时间和质量范围内，完成需求开发的编码实现，具备界面编程相关知识。
2、联调：设计用户交互端口，配合其他程序员，检查功能完成度和完成联调。
3、代码REVIEW：根据编码规范，REVIEW代码，完成个人自测。
4、提交：根据程序版本，提交已经完成的代码。
5、改BUG：根据质量体系要求，配合他人或自己查错改错，降低BUG和重复测试次数。
6、维护：阅读原有代码，完成程序改造和维护，解决技术故障和消除产品中的缺陷。
7、优化：通过算法设计或新技术研发，优化产品性能。
任职要求
1、计算机、软件、通信、电子等相关专业，本科以上学历。
2、三年以上网络游戏服务端/大型服务/通信系统核心开发经验，熟悉C++开发，熟练使用Visual Studio进行高质量编码，熟悉程序调试和故障定位，能迅速定位并解决突发问题；了解TCP/IP、网络、多线程编程，了解Lua。
3、精通数据结构与算法、Socket编程、多线程编程等；精通至少一种常用数据库，如：MySQL、SQL Server、Oracle、Mongodb，Redis；熟悉NodeJS，异步编程模型，了解ES6，Typescript等技术。
4、熟悉Linux操作系统及系统下的shell编程者优先。
5、热爱游戏开发，有较强的自学能力、分析及解决问题能力，良好的团队合作能力以及需求分析能力。
                            "
C++开发工程师(软件工程师),鼎甲科技,广州,8-15K,1-3年,本科,"岗位职责:&nbsp;
1.Linux 平台下 C++ 服务端后台程序设计和开发；
2.涉及操作系统、文件系统、数据库访问，网络传输；
3.Windows、Unix 平台的移植和适配。
任职要求：&nbsp;
1.本科以上，2年以上C++开发经验，英语4级以上，有良好的专业英语读写能力；
2.熟练掌握 C++、网络编程，熟悉 Linux/gcc 环境开发；
3.熟悉 ACE、boost 等开源项目者优先；
4.熟悉 Oracle、SQL Server、MySQL、PostgreSQL 等数据库底层架构者优先；
5.有备份存储相关研发经验者优先。
                            "
C++服务端开发,乐次元,广州,12-22K,1-3年,大专,"岗位描述：
1、负责游戏功能系统的服务端开发工作；
2、主动跟进与处理所负责模块的bug；
3、根据需求，按时完成开发任务；
工作要求：
1、精通C/C++编程语言，熟练运用lua脚本语言，具有1年以上手游服务端经验； 
2、熟悉各种算法和数据结构，熟悉mysql数据库。
3、具备良好的沟通能力和团队合作能力，高度的工作责任心和敬业精神；
4、热衷于钻研技术，有独立分析解决问题的能力，认真负责，有良好的抗压能力；
                            "
游戏服务器开发工程师（C++）,图灵互娱,广州,10-20K,3-5年,大专,"岗位要求：
1、根据策划文档完成游戏逻辑功能模块的后端开发工作，提高服务器整体稳定性和执行效率；
2、与客户端程序员一起设计和实现通信接口和协议；
3、与测试人员配合，了解并解决存在问题，把握游戏开发细节；
4、对自己所负责的工作有极高积极性，主动跟进与处理所负责模块的bug；
5、按时完成上级主管交予的各项任务，不断学习与研究最新的技术。
任职要求：
1、本科及以上学历，计算机、数学等相关专业，有相关的网络游戏开发经验优先；
2、精通C++/PYTHON，熟悉LUA/ERLANG/PHP等语言，数据结构和算法基础扎实
3、熟悉至少一种常见的SQL数据库，熟练运用SQL语句对数据库进行开发和维护；
4、熟悉linux命令，熟悉基于linux环境下进行开发工作者优先；
5、有一个及以上完整手游上线运营项目经验者优先考虑；
                            "
服务器开发工程师（C++）,海启星,广州,12-20K,3-5年,本科,"岗位职责：
1、负责数据服务器端的架构设计、接口设计及实现；
2、负责服务器端与客户端数据交互模块开发；
3、完成上级下达的其他任务；
任职要求：
1、计算机相关专业本科或以上学历；
2、有3年或以上相关工作经验；
3、熟练掌握C++语言；
4、有丰富的网络编程经验，熟悉HTTP、TCP/IP、Socket协议；
5、至少熟悉一种常用的数据库，并做过相关的编程；
6、具备良好的语言表达能力与沟通能力；
附加加分项：
1、数学类专业者优先;
2、有相关中工或以上资质或同等软考等级认证者优先；
3、有RESTful服务器或其他Web  Service开发经验，或有基于长连接的高并发服务器开发经验者优先；
4、能利用Memcached等系统提升服务器性能者优先；
5、会使用脚本语言者优先，如JavaScript、Python、PHP等；
6、做过C++或Java后台服务编程的主程，或做过Node、js或Python某个Web框架完整的后台服务编程者优先；
7、有分布式系统开发相关经验者优先。
公司福利
1、五天工作制，周末双休；
2、享受社保五险和住房公积金福利；
3、享受国家法定节假日、带薪假期；
4、不定期举办员工文娱、拓展活动；
5、重大节假日福利、员工生日福利；
6、高于行业水平的薪酬待遇，薪酬构成为：工资+绩效+奖金；成熟的晋升、调薪机制；
7、定期开展内外、脱产培训，职称评定等提升员工综合能力及职业化水平。
                            "
UE4开发工程师/C++开发工程师,广州谷居科技,广州,15-30K,1-3年,本科,"如果你：
1.有1年以上UE4引擎的开发使用经验，熟悉常用的UE4蓝图接口。
2.有扎实的图形学/数学基础优先。
3.有1年以上C++项目开发经验，熟练使用Visual Studio，有较强的调试能力，熟悉常用算法及数据结构。
4、本科及以上学历。
欢迎把简历投递到邮箱，或者直接和我们沟通联系哦~
满满的福利待遇：周末双休，带薪年假病假，五险一金，节日福利，股权激励，绩效奖金，专业培训，员工旅游，下午茶。
另外，厦滘地铁口办公，广州首批人工智能企业、新技术方向、开发团队配备完整、技术大咖伙伴、产品线清晰、团队年轻化、项目奖金、团队年轻有活力、老板nice好沟通。就缺一个你，欢迎各大神加入~
                            "
C++/Golang后端研发工程师（广州）,Finogeeks,广州,18-36K,3-5年,本科,"~~~~ 职位要求 ~~~~
1、精通C/C++/go开发语言、常用算法和数据结构； 
2、熟悉TCP/UDP协议网络编程编程、shell脚本； 
3、具有高并发、高性能服务系统设计经验及能力； 
4、有海量服务、高性能、分布式系统设计、开发经验者优先； 5、良好的学习能力、沟通能力、团队协作能力、及分析问题解决问题能力，责任心强。
                            "
C++开发工程师,广州夺标,广州,8-15K,1-3年,本科,"职位亮点：年底双薪、项目奖金、出国旅游、团队聚餐
岗位职责及任职要求：
1、计算机软件及相关专业。
2、有Linux或windows平台应用开发3年经验，熟悉软件开发流程，设计模式和体系结构。
3、有C/C++开发经验，有良好的C/C++代码编写习惯和单元测试的能力。
4、精通TCP/IP原理和应用，熟练掌握Socket编程。
5、有一定算法基础，熟悉mysql数据库操作，熟悉CURL通信。
6、工作认真严谨，有责任心，有钻研精神；有良好的沟通能力和团队合作精神。
7、主要负责公司相关项目的中间件开发，有相关经验者直接录用。
                            "
C++应用程序开发（CAD方向）,亿图自动控制系统,广州,5-7K,1-3年,本科,"工作职责：
1、负责公司数控核心绘图软件的技术研发，技术资料的整理和归档工作等；
2、独立完成应用软件设计、代码实现、功能和性能调试；
3、完成公司设计文档、资料的编制。
职位要求：
1、本科及以上学历，硕士优先；
2、机电一体化、数控技术、自动化、计算机等相关专业优先；
3、具备高级语言基础（C，C++），有程序员证书和软件开发经验、QT编程、数控系统开发、嵌入式开发工作经验者优先考虑；
4、具备较强的领悟能力、学习能力、沟通能力；
6、责任心和主动性强；
7、工作踏实，能服从公司安排；
公司福利：五险一金，周末双休，五天八小时，节日福利，带薪年假，生日礼金，年终奖金，通讯补贴，员工旅游，技能培训，中午公司包一餐。
                            "
C++研发工程师（物联网方向）,兆和电力,广州,10-15K,3-5年,大专,"职位描述：
1、负责项目的系统数据采集方案设计、核心功能模块开发、系统联调工作。解决项目中的关键技术问题；
2、参与需求及解决方案的讨论与制定，评审需求文档；
3、协助项目组的其他团队保证项目的研发进度和质量。
任职要求：
1、熟练掌握C/C++; 熟练QT应用开发框架，及其相关开发工具和环境QtCreator/VS；掌握面向编程思想，具有良好代码编写风格。
2、掌握windows/linux网络编程、linux系统及多进程、多线程、进程间通讯等编程知识。
3、熟悉物联网通信协议的开发，掌握MODBUS，CANBUS等工业通讯总线协议和应用开发，熟悉TCP/IP、HTTP等协议应用开发；有协议封装经验者优先。
4、熟悉常用总线和接口，如UART、CAN、SPI。
5、掌握SQLite/MySql等数据库编程, 有MySQL配置和部署经验。
6、有电力自动化或物联网嵌入式软件项目开发经验者优先。
                            "
C++软件开发工程师,华风海洋,广州,9-14K,1-3年,本科,"岗位职责：
1.	参与需求分析、系统设计、代码框架搭建；
2.	独立完成模块详细设计、开发测试、联调和问题处理等工作；
3.	参与详细设计等技术文档编写工作。
岗位要求：
1.	计算机、数学、气象、船舶等相关专业，本科以上学历；
2.	精通MS VC，C\C++和C#语言，有较好的数据结构、算法和面向对象理论基础；
3.	熟悉Windows系统环境，熟悉MFC、QT、WIN32 API；
4.	了解计算机网络原理，了解TCP/IP协议，socket编程；
5.	具有良好的沟通能力及团队协作能力；
6.	为人诚恳，做事踏实主动，有团队意识，学习能力强。
福利待遇：
1、	五险一金：按国家规定缴纳的相关社会保险，包括基本医疗保险、养老保险、工伤保险、失业保险、生育保险、住房公积金；
2、	津贴补助：生日福利，餐饮补贴，通讯补贴等；
3、	法定假期：国家法定节假日及公司规定的节假日，均可享有；
4、	上班时间：周末双休，朝九晚六，午休1.5小时；
5、	福利假期：带薪福利假期，如年假、病假、婚假、产假、陪产假等；
6、	集体活动：公司不定期举行聚餐、文体活动、外出拓展等丰富的员工活动。
                            "
C++开发工程师,广州太普软件,广州,10-20K,1-3年,大专,"工作职责：
1、根据产品需求，完成产品C++ 部分的开发工作；
2、负责设备接入sdk二次封装开发；
3、负责公司已有相关产品服务的维护。
岗位要求：
1、计算机及相关专业本科及以上学历；
2、熟悉C++ 编程语言，1年以上编程实践经验，及较强的学习能力；
3、熟悉使用visual studio 集成开发环境；
4、熟悉 socket、多线程编程；
5、熟悉JNI,有网络硬件设备对接经验者优先；
6、同时熟悉Linux环境软件开发者优先（不是必备条件）；
7、有物联网、安防从业经验者优先。
                            "
C++高级开发工程师,港亨广州分公司,广州,15-20K,5-10年,本科,"岗位职责：
?	1. 负责ATM终端软件产品或功能模块的开发及初步测试，应用软件开发以及维护升级；
?	2. 负责产品的技术完善工作，ATM软件产品问题的解决和提供技术支持；
?	3. 参与需求分析和技术方案，编写软件相关设计和技术文档，提供产品发展功能性建议；
?	4. 负责产品文档的撰写和编写产品的核心代码；
?	5. 根据项目计划，在保质保量的前提下，按时完成开发任务；
?	6. 负责软件产品交付后的定期维护。
任职资格：
?	1. 本科及以上学历，计算机相关专业；有证券、互联网金融、交易系统开发经验者优先考虑；
?	2. 具有5年以上C++开发工作经验，2年以上项目管理及团队管理经验，有软件工程工作经验；
?	3. 需要熟悉掌握C、C++语言扎实的基础知识，需要具备VC++开发编程能力；
?	4. 熟悉硬件SDK开发；
?	5. 要求有独立项目/模块开发经验，熟悉C/S架构；
?	6. 对区块链有浓厚兴趣并有一定了解，有区块链研发经验者优先；
?	7. 良好的软件开发文档编写能力；
?	8. 良好的逻辑思维，善于分析问题，解决问题，应变能力强。
                            "
高级c++/lua服务器开发工程师,奇异果游戏,广州,20-33K,3-5年,本科,"职位描述：
岗位职责：
1、负责游戏功能系统的服务端设计与开发；
2、负责游戏服务更新维护；
3、协助优化服务端性能与稳定性。
任职要求：
1、计算机相关专业，本科及以上学历，游戏服务端开发经验3年以上；
2、精通C++和Lua编程，熟悉Socket网络开发，熟悉skynet引擎框架优先；
3、熟识任意一种数据库，如mysql、oracle、mssql；
4、熟悉linux操作系统基本操作；
5、能承受压力，独立地完成工作，并具有良好的团队合作能力。
                            "
自动化终端软件研发人员C/C++,东方电科,广州,9-14K,1-3年,本科,"需求专业：
电气工程及其自动化/自动化/计算机科学与技术/智能电网信息工程
岗位职责：
1、从事终端产品嵌入式应用软件的开发和设计工作；
2、参与项目功能分析，协助项目经理按期完成项目开发；；
3、负责根据需求分析和产品设计，完成详细设计、编码、单元测试并提供相应的开发、测试文档。
岗位要求：
1、本科及以上学历，1-3年经验，电力设备同行业优先，特别优秀者可适当放宽；
2、熟悉C++/C语言，有单片机、嵌入式平台开发经验者优先；
3、熟悉嵌入式应用软件产品的开发调试；
4、至少熟悉一种嵌入式实时多任务操作系统，嵌入式Linux优先；
5、具备较好的沟通协调能力、执行力、敬业精神、团队合作精神。
福利待遇：
薪酬定位为行业偏上水平、项目奖金、绩效奖金、年终奖金、管理扁平化、晋升机制健全、客户稳定、产品需求量大、行业发展空间大、专业培训、五险一金、周末双休、法定节假日、带薪年假、餐费补贴、出差补助、节日福利、定期体检等。
工作地址：广州市经济技术开发区科汇一街10号701房。
                            "
客户端开发(C++)工程师,海启星,广州,7-12K,1-3年,本科,"岗位职责：
1、负责基于公司可视化平台进行数据可视化效果开发；
2、负责其他PC客户端软件开发；
任职要求：
1、本科数学类专业/研究生图形学类专业；
2、具备良好的算法及数学基础；
3、熟悉C++编程，熟练使用Visual Studio等编程工具；
4、有基于OpenGL/WebGL开发经验者优先考虑。
公司福利
1、五天工作制、周末双休；
2、享受社保五险和住房公积金福利；
3、享受国家法定节假日、带薪假期；
4、不定期举办员工文娱、拓展活动；
5、重大节假日福利、员工生日福利；
6、高于行业水平的薪酬待遇，薪酬构成为：工资+绩效+提成；成熟的晋升、调薪机制； 
7、定期开展内外、脱产培训，职称评定等提升员工综合能力及职业化水平。
                            "
C++研发工程师（网络安全方向）,兆和电力,广州,12-18K,3-5年,本科,"职位描述：
1、负责公司产品的核心功能模块开发、单元测试及技术文档编写工作，解决项目中的关键技术问题；
2、参与需求及解决方案的讨论与制定，评审需求文档；
3、指导初级研发工程师进行项目开发工作；
4、协助项目组的其他团队保证项目的研发进度和质量。
任职要求：
1、全日制大学本科及以上学历，计算机、电子等相关专业，行业内工作2年以上；
2、熟悉C/C++、数据结构知识；
3、熟悉Linux高级编程；
4、了解多线程、多进程并发处理和机制，熟悉多核并发/并行处理；
5、了解套接字编程（TCP/UDP）；
6、了解LinuxTCP/IP协议栈的实现；
7、了解SMP、NUMA架构；
8、了解HTTP、SMTP等常用协议。
9、了解交换机、路由器工作原理；
10、了解Snort、Suricata等优先；
11、具有高度的责任感和良好的沟通能力。
                            "
C\C++软件开发工程师,英途信息,广州,6-8K,1-3年,本科,"1.根据工作需求对现有的C++与C语言的代码程序进行解读与标注；
2.承担部分新技术试验和研究，并将其应用到公司的产品中；
3.具有责任心和团队合作精神，为人诚恳，踏实肯干，学习能力强，领悟能力强，认真负责，敢于面对困难和挑战，爱岗敬业；
4.具有定期组织开展相关技术培训能力者优先。
任职要求：
1.大学本科以上学历，计算机相关专业；
2.掌握并使用C++/QT编程 一年以上，工作年限一年或一年以上；
3.熟悉C++跟C的混合编程；
4.熟悉QT（图形用户界面应用程序开发框架）；
5.有了解过OBS源码并对OBS源码进行二次开发的经验；
6.有过对opengl图形库做过相应开发项目的优先录取；
7.可招优秀应届本科毕业生或实习生。
                            "
C/C++语言，熟悉QT quick界面编程，QML脚本,广州三飞航空科技,广州,8-16K,3-5年,本科,"岗位要求：
大专学历及以上，计算机、软件工程及其他相关专业毕业，1年及以上工作经验；
1、精通C/C++语言，熟悉QT quick界面编程，精通QML脚本。
2、熟悉QT应用开发框架，深入理解QT底层实现机制，能用QT实现复杂界面交互。
3、深厚的人机交互平台(desktop,mobile)经验，具备一定的审美观。
4、熟练掌握C/C++开发语言，熟练使用QT Creator开发，掌握Windows以及Linux下C/C++开发工具、调试和部署方法；
5、熟练掌握网络、串口通信；熟悉多线程开发，具有线程间、进程间通信、同步处理经验；
6、有熟悉QGroundControl的架构、QGroundControl开发经验者优先；
7、掌握Mavlink通信协议，以及协议数据的解析和封装优先；
8、具有较强的沟通能力，乐于接受挑战,具有团队精神。
                            "
C++游戏服务端开发工程师,塘游Game,广州,10-20K,经验不限,学历不限,"负责手机游戏项目的服务器端功能开发和逻辑实现。
任职要求
1、计算机.软件工程.网络工程.数学等相关专业毕业，有较好的计算机基础；
2、一年以上C++编写逻辑代码经验，具备分析复杂C++代码能力和功能实现能力；
3、具备较好的逻辑思维，有良好的编程习惯及代码风格；
4、热爱游戏事业，对游戏开发有浓厚兴趣；
5、善于与人沟通，有较强的责任心和团队合作精神，能承受工作压力；
6、有其他脚本语言开发经验的预先；
7、熟悉常用数据库：MySQL/MongoDB等的设计.开发与优化；
8、熟悉Linux及shell script。
                            "
C++应用程序开发五险一金、周末双休、福利好,亿图自动控制系统,广州,5-7K,1年以内,本科,"工作职责：
1、配合完成应用软件总体设计，应用软件架构设计，HMI插件设计；
2、独立完成应用软件设计、代码实现、功能和性能调试；
3、完成公司设计文档、资料的编制。
职位要求：
1、本科及以上学历，硕士优先；
2、机电一体化、数控技术、自动化、计算机等相关专业优先；
3、熟悉C、C++等高级语言开发，有程序员证书和软件开发经验；
4、具备较强的领悟能力、学习能力、沟通能力；
6、责任心和主动性强；
7、工作踏实，能服从公司安排；
公司福利：五险一金，周末双休，五天八小时，节日福利，带薪年假，生日礼金，年终奖金，通讯补贴，员工旅游，技能培训，中午公司包一餐。
                            "
后端C++开发工程师,广州绿森,广州,5-10K,应届生,本科,"后端开发工程师
工作职责：
1、负责智能工厂中机器人相关的控制逻辑和后台系统开发，调试和维护；
2、与设计、产品及前端等人员沟通，保证产品的质量和开发进度；
3、对项目中其他模块和系统进行技术支持； 
任职要求：
1、计算机相关专业毕业，1年及以上相关开发经验； 
2、熟悉C++或Go语言，熟练常见的开源框架； 
3、熟悉数据库技术，熟悉MySQL等数据库的操作方法； 
4、能够胜任核心模块的系统分析、设计及编码工作，能够清楚的考虑程序功能、性能及扩展性，能够胜任所负责产品的复杂问题和故障的解决； 
5、良好的分析和解决问题能力，目标导向，能有效理解需求，合理利用多种技术手段解决问题；
6、良好的沟通表达能力和团队协作能力，自我驱动，热衷技术，追求极致。
                            "
自动化终端软件高级研发人员C/C++,东方电科,广州,20-35K,5-10年,本科,"职位信息 
需求专业：
电气工程及其自动化/自动化/计算机科学与技术/智能电网信息工程
岗位职责：
1、从事终端产品嵌入式应用软件的开发和设计工作；
2、参与项目功能分析，协助项目经理按期完成项目开发；；
3、负责根据需求分析和产品设计，完成详细设计、编码、单元测试并提供相应的开发、测试文档。
岗位要求：
1、本科及以上学历，5-10年经验，电力设备同行业优先，特别优秀者可适当放宽；
2、熟悉C++/C语言，有单片机、嵌入式平台开发经验者优先；
3、熟悉嵌入式应用软件产品的开发调试；
4、至少熟悉一种嵌入式实时多任务操作系统，嵌入式Linux优先；
5、具备较好的沟通协调能力、执行力、敬业精神、团队合作精神。
6、有相关电力设备产品完整研发经验者优先。
                            "
linux C/C++开发工程师,七洲科技,广州,9-14K,1-3年,大专,"岗位职责：
1、编写详细设计文档；
2、编写接口设计文档；
3、编写技术说明及培训相关文档；
4、编写C/C++等高质量代码；
5、完成Linux文件驱动、USB驱动及网络控制模块等开发；
6、完成现有产品上的功能定制开发及机制优化；
7、能够将产品的相关功能和技术通过资料或培训等分享给团队。
任职资格：
1、3年以上工作经验；
2、对Shell/Python等语言熟悉
3、有linux文件驱动开发、USB驱动开发、网络服务开发经验；
4、熟悉linux系统安全体系架构者优先；
                            "
软件工程师/C++开发工程师/脚本开发工程师,广州神灯,广州,15-23K,3-5年,大专,"职位描述:
1、负责公司相关产品的研发,遵照开发规范,保质保量的完成项目的研发,性能调优,测试和bug修复等工作。
2、参与项目的需求分析,功能设计,工作任务的分配及后续研发工作。
3、能独立完成软件系统架构的搭建以及后续模块化的研发输出。
4、负责编制与项目有关的技术文档。
岗位要求:
1、熟练C/C++,熟悉windows底层技术,熟悉win32 API、MFC、熟悉STL、boost
2、熟练使用PHP,掌握主流框架,如ThinkPHP、Laravel等
3、熟悉Linux环境及常用命令,熟悉数据结构与算法、Socket编程、多线程编程等
4、熟悉至少一种常用关系数据库,如:MySQL,MariaDB,SQL Server,Oracle
5、熟悉Redis负载、队列的开发经验者优先
6、熟练配置和使用GIT版本控制软件
7、熟练邮件,短信,支付,互联登录和第三方接口对接经验者优先
8、从事C/C++相关开发两年以上,对C/C++执行效率、性能优化有一定经验者优先
9、有Java,Node,Python开发经验者优先
10、有个人技术博客或Github开源项目者优先
11、自主学习能力强,沟通能力强,逻辑思维清晰,懂运维和数据分析者优先
12.、大专以上学历
公司福利
1、薪资结构：工资+餐补（每个工作日20元）+全勤奖金200-300（只要您的条件优越我们一定会让您在我们平台展翅飞翔）
2、福利制度：五险一金、双休、法定节假日、有薪病假、婚假、产假、带薪年假、年终奖、十三薪、结婚礼金等一系列福利。
3、上班时间：五天7小时工作制 上班时间：9：30-12：30  14：00-18：00    （少加班，如果加班将按照国家规定的补助再加一倍标准。如节假日加班国家规定是3倍工资，神灯公司将按4倍执行）
4、员工活动：年度旅游、每月聚餐、下午茶、生日会、等团队娱乐活动。
5、工作地址：广州市天河区林和中路152号天誉花园一期高雅阁2101-2102房 （紧邻地铁1/3/APM线广州东站和公交总站，交通便利，楼下是宜家家居，附近是东方宝泰MALL。）
                            "
C++后台数据库搭建开发,荣旺公司,广州,2-3K,1年以内,大专,"负责后台数据库系统搭建与开发。(本岗位找技术合伙人，愿意一起创业的请投简历！）
                            "
